"id","route","direction","priority","name","index","fraction","next_fraction"
285,"6",0,23,"вул. Кооперативна",169,0.904162999558368,0.950536341005195
287,"6",0,25,"ЗОК",180,0.984872313255525,1
288,"6",1,0,"ЗОК",179,0,0.0319724031087385
289,"6",1,1,"вул. Металістів",171,0.0319724031087385,0.0706152207899871
290,"6",1,2,"вул. Кооперативна",168,0.0706152207899871,0.107449520562249
291,"6",1,3,"Тарний комбінат",167,0.107449520562249,0.150069622716587
292,"6",1,4,"на вимогу",164,0.150069622716587,0.183517109555931
293,"6",1,5,"вул. Новогоголівська",163,0.183517109555931,0.224411787611486
294,"6",1,6,"ш. Київське",240,0.224411787611486,0.322088282862185
295,"6",1,7,"Автовокзал",1,0.322088282862185,0.383229443157152
296,"6",1,8,"ТЦ ""Глобал""",7,0.383229443157152,0.418127303707244
297,"6",1,9,"майдан Згоди",3,0.418127303707244,0.451478815500845
298,"6",1,10,"вул. Михайла Грушевського",155,0.451478815500845,0.523010986396167
299,"6",1,11,"вул. Князів Острозьких",157,0.523010986396167,0.559838949573841
300,"6",1,12,"вул. Небесної сотні",159,0.559838949573841,0.588027083564404
301,"6",1,13,"вул. Небесної сотні",32996,0.588027083564404,0.637094388038549
302,"6",1,14,"вул. Покровська",97,0.637094388038549,0.686582055968454
303,"6",1,15,"вул. Лесі Українки",99,0.686582055968454,0.72625809569632
304,"6",1,16,"Сінний ринок",101,0.72625809569632,0.762937710521117
305,"6",1,17,"пров. 2-й Капітульний",104,0.762937710521117,0.779455159565192
2030,"7A",1,3,"вул. Котляревського",402,0.10348823888695,0.123217423152103
306,"6",1,18,"пр. Незалежності",106,0.779455159565192,0.819533971237437
307,"6",1,19,"вул. Героїв Чорнобиля",27780,0.819533971237437,0.841853765949238
308,"6",1,20,"Агротехнічний коледж",109,0.841853765949238,0.879467262058585
309,"6",1,21,"Стоматологічна поліклініка",111,0.879467262058585,0.926401644355789
310,"6",1,22,"вул. Северина Наливайка",112,0.926401644355789,0.960301965630299
311,"6",1,23,"вул. Гранітна",115,0.960301965630299,1
312,"6",1,24,"м/н Крошня",118,1,1
2101,"7",0,0,"Залізничний вокзал",60,0,0.0781472099169385
2102,"7",0,1,"Автовокзал",1,0.0781472099169385,0.162172731510807
2103,"7",0,2,"ТЦ ""Глобал""",7,0.162172731510807,0.21082938934141
2104,"7",0,3,"майдан Згоди",5,0.21082938934141,0.305119574824107
2105,"7",0,4,"вул. Князів Острозьких",8,0.305119574824107,0.331714712050445
2106,"7",0,5,"вул. Хлібна",11,0.331714712050445,0.401874836092755
2107,"7",0,6,"вул. Небесної сотні",13,0.401874836092755,0.469780473312989
2108,"7",0,7,"Кінотеатр ""Україна""",16,0.469780473312989,0.550752094010052
2109,"7",0,8,"пл. Перемоги",75,0.550752094010052,0.6383380913274
2031,"7A",1,4,"вул. Чехова",260,0.123217423152103,0.163732976155089
2110,"7",0,9,"вул. Ольжича",62,0.6383380913274,0.72679922614409
2111,"7",0,10,"вул. Лесі Українки",64,0.72679922614409,0.751798762916103
2112,"7",0,11,"вул. Новосінна",259,0.751798762916103,0.805367375886954
2113,"7",0,12,"вул. Чехова",261,0.805367375886954,0.852538132275359
2114,"7",0,13,"вул. Котляревського",401,0.852538132275359,0.916685663204101
2115,"7",0,14,"пров. 1-й Винокурний",407,0.916685663204101,0.9658315220227
2116,"7",0,15,"вул. Сурина Гора, 12 (на вимогу)",33057,0.9658315220227,0.999741490658489
2117,"7",0,16,"Сурина Гора",404,0.999741490658489,1
2118,"7",1,0,"Сурина Гора",404,0,0.0837272437781558
2119,"7",1,1,"пров. 2-й Хмельовий",405,0.0837272437781558,0.140933915521022
2120,"7",1,2,"пров. 1-й Винокурний",406,0.140933915521022,0.187491477260499
2121,"7",1,3,"вул. Котляревського",402,0.187491477260499,0.223235190196409
2122,"7",1,4,"вул. Чехова",260,0.223235190196409,0.296637935921497
2123,"7",1,5,"вул. Домбровського",66,0.296637935921497,0.335830107243686
2124,"7",1,6,"майдан Короленка",71,0.335830107243686,0.389965762848403
2125,"7",1,7,"вул. Ольжича",63,0.389965762848403,0.488237129099738
2126,"7",1,8,"пл. Перемоги",74,0.488237129099738,0.529489586274043
2127,"7",1,9,"Михайлівський собор",15,0.529489586274043,0.575261911957733
2128,"7",1,10,"Укртелеком",33006,0.575261911957733,0.633579186712223
2129,"7",1,11,"вул. Небесної сотні",14,0.633579186712223,0.724950436281226
2130,"7",1,12,"вул. Князів Острозьких",9,0.724950436281226,0.803712573297778
2131,"7",1,13,"майдан Згоди",4,0.803712573297778,0.85278294633429
2132,"7",1,14,"ТЦ ""Глобал""",6,0.85278294633429,0.926963200691372
2133,"7",1,15,"Автовокзал",417,0.926963200691372,0.991787376313525
2134,"7",1,16,"Залізничний вокзал",617,0.991787376313525,0.999647714901935
2135,"7",1,17,"Залізничний вокзал",60,0.999647714901935,1
1996,"7A",0,0,"Біомедскло",416,0.000176597066565652,0.0298707115005243
1997,"7A",0,1,"Прикордонна частина",414,0.0298707115005243,0.0572996784302245
1998,"7A",0,2,"Завод ізоляційних матеріалів",412,0.0572996784302245,0.0908075252119989
1999,"7A",0,3,"ПАТ ""Хімволокно""",410,0.0908075252119989,0.0977605110935727
2000,"7A",0,4,"вул. Промислова",173,0.0977605110935727,0.134335297981435
2001,"7A",0,5,"""Домобудівник""",175,0.134335297981435,0.180084037759157
2002,"7A",0,6,"вул. Сергія Параджанова",178,0.180084037759157,0.243144056368646
2003,"7A",0,7,"завод ""Вібросепаратор""",184,0.243144056368646,0.274900304058666
2004,"7A",0,8,"ЗОК",179,0.274900304058666,0.298670926554268
2005,"7A",0,9,"вул. Металістів",171,0.298670926554268,0.326874981707611
2006,"7A",0,10,"вул. Кооперативна",168,0.326874981707611,0.353759062234062
2007,"7A",0,11,"Тарний комбінат",167,0.353759062234062,0.38486599966594
2008,"7A",0,12,"на вимогу",164,0.38486599966594,0.409278162654131
2009,"7A",0,13,"вул. Новогоголівська",163,0.409278162654131,0.439125772755213
2028,"7A",1,1,"пров. 2-й Хмельовий",405,0.0462142873482239,0.0777902170798328
2010,"7A",0,14,"ш. Київське",240,0.439125772755213,0.510416465943271
2011,"7A",0,15,"Автовокзал",1,0.510416465943271,0.555041282676949
2012,"7A",0,16,"ТЦ ""Глобал""",7,0.555041282676949,0.580882174793736
2013,"7A",0,17,"майдан Згоди",5,0.580882174793736,0.630958415525539
2014,"7A",0,18,"вул. Князів Острозьких",8,0.630958415525539,0.645082732783201
2015,"7A",0,19,"вул. Хлібна",11,0.645082732783201,0.682343824627809
2016,"7A",0,20,"вул. Небесної сотні",13,0.682343824627809,0.718407589049089
2017,"7A",0,21,"Кінотеатр ""Україна""",16,0.718407589049089,0.761410520369173
2018,"7A",0,22,"пл. Перемоги",75,0.761410520369173,0.80792625754739
2019,"7A",0,23,"вул. Ольжича",62,0.80792625754739,0.854906768401322
2020,"7A",0,24,"вул. Лесі Українки",64,0.854906768401322,0.868183683863627
2021,"7A",0,25,"вул. Новосінна",259,0.868183683863627,0.896633248842894
2022,"7A",0,26,"вул. Чехова",261,0.896633248842894,0.921684998824237
2023,"7A",0,27,"вул. Котляревського",401,0.921684998824237,0.955752883882411
2024,"7A",0,28,"пров. 1-й Винокурний",407,0.955752883882411,0.98185358401968
2025,"7A",0,29,"вул. Сурина Гора, 12 (на вимогу)",33057,0.98185358401968,0.999862709189184
2026,"7A",0,30,"Сурина Гора",404,0.999862709189184,1
2027,"7A",1,0,"Сурина Гора",404,0,0.0462142873482239
2029,"7A",1,2,"пров. 1-й Винокурний",406,0.0777902170798328,0.10348823888695
2032,"7A",1,5,"вул. Домбровського",66,0.163732976155089,0.185365579660867
2033,"7A",1,6,"майдан Короленка",71,0.185365579660867,0.215246424067137
2034,"7A",1,7,"вул. Ольжича",63,0.215246424067137,0.269488519627753
2035,"7A",1,8,"пл. Перемоги",74,0.269488519627753,0.292258323381535
2036,"7A",1,9,"Михайлівський собор",15,0.292258323381535,0.317522924439553
2037,"7A",1,10,"Укртелеком",33006,0.317522924439553,0.349711865234143
2038,"7A",1,11,"вул. Небесної сотні",14,0.349711865234143,0.400145356083748
2039,"7A",1,12,"вул. Князів Острозьких",9,0.400145356083748,0.443619091369809
2040,"7A",1,13,"майдан Згоди",4,0.443619091369809,0.47070409043896
2041,"7A",1,14,"ТЦ ""Глобал""",6,0.47070409043896,0.511648798943946
2042,"7A",1,15,"Автовокзал",417,0.511648798943946,0.571526690606043
2043,"7A",1,16,"вул. Нобелівська",239,0.571526690606043,0.595988666305138
2044,"7A",1,17,"вул. Сергія Параджанова",162,0.595988666305138,0.621306385373085
2045,"7A",1,18,"на вимогу",165,0.621306385373085,0.648064831065828
2046,"7A",1,19,"Тарний комбінат",166,0.648064831065828,0.678505118154901
2047,"7A",1,20,"вул. Кооперативна",169,0.678505118154901,0.713151263496098
2048,"7A",1,21,"вул. Металістів",170,0.713151263496098,0.738804128868766
2049,"7A",1,22,"ЗОК",180,0.738804128868766,0.770112992660718
2050,"7A",1,23,"завод ""Вібросепаратор""",185,0.770112992660718,0.825538999316508
2051,"7A",1,24,"вул. Корольова",177,0.825538999316508,0.857440776122975
2053,"7A",1,26,"вул. Промислова",172,0.897258795460667,0.911784045156766
2054,"7A",1,27,"ПАТ ""Хімволокно""",411,0.911784045156766,0.942035893912485
2055,"7A",1,28,"Завод ізоляційних матеріалів",413,0.942035893912485,0.966810154935109
2056,"7A",1,29,"Прикордонна частина",415,0.966810154935109,0.998174628047243
2057,"7A",1,30,"Біомедскло",416,0.998174628047243,1
2058,"8",0,0,"Сурина Гора",404,0,0.0653689682507198
2059,"8",0,1,"пров. 2-й Хмельовий",405,0.0653689682507198,0.110032341128455
2060,"8",0,2,"пров. 1-й Винокурний",406,0.110032341128455,0.146381558394494
2061,"8",0,3,"вул. Котляревського",402,0.146381558394494,0.174288002350313
2062,"8",0,4,"вул. Чехова",260,0.174288002350313,0.231596251592727
2063,"8",0,5,"вул. Домбровського",66,0.231596251592727,0.262195035061882
2064,"8",0,6,"майдан Короленка",71,0.262195035061882,0.304460751604912
2065,"8",0,7,"вул. Ольжича",63,0.304460751604912,0.381184856335496
2066,"8",0,8,"пл. Перемоги",74,0.381184856335496,0.408724712098377
2067,"8",0,9,"вул. Театральна",20,0.408724712098377,0.467389875499418
2068,"8",0,10,"пл. Корольова",23,0.467389875499418,0.51227592427554
2069,"8",0,11,"Старий Бульвар",27,0.51227592427554,0.555346919554659
2070,"8",0,12,"Університет ім. Івана Франка",28,0.555346919554659,0.626176174503707
2071,"8",0,13,"вул. Довженка",33,0.626176174503707,0.662491705202406
2578,"H5",0,13,"пл. Перемоги",74,0.563179688116061,0.584032840501001
2072,"8",0,14,"вул. Гагаріна",34,0.662491705202406,0.699190711284362
2073,"8",0,15,"вул. Жуйка",37,0.699190711284362,0.744354104589818
2074,"8",0,16,"пров. 3-й Магазинний",40,0.744354104589818,0.775206387737162
2075,"8",0,17,"пл. Смолянська",41,0.775206387737162,0.814112834590111
2076,"8",0,18,"вул. Івана Гонти",199,0.814112834590111,0.86505814262612
2077,"8",0,19,"Фабрика хутряних виробів",204,0.86505814262612,0.922800038858584
2078,"8",0,20,"вул. Комерційна",203,0.922800038858584,0.999337675191059
2079,"8",0,21,"майдан Станишівський",201,0.999337675191059,1
2080,"8",1,0,"майдан Станишівський",201,0,0.0330035362083677
2081,"8",1,1,"Плодоовочевий комбінат",206,0.0330035362083677,0.0831231185850188
2082,"8",1,2,"вул. Комерційна",202,0.0831231185850188,0.145160713743145
2083,"8",1,3,"Фабрика хутряних виробів",200,0.145160713743145,0.216778888307912
2084,"8",1,4,"пл. Смолянська",42,0.216778888307912,0.267832231074377
2085,"8",1,5,"пров. 3-й Магазинний",39,0.267832231074377,0.341679018496416
2086,"8",1,6,"вул. Гагаріна",35,0.341679018496416,0.397812634095359
2087,"8",1,7,"вул. Довженка",32,0.397812634095359,0.440694138318563
2088,"8",1,8,"Університет ім. Івана Франка",30,0.440694138318563,0.518998438273973
2089,"8",1,9,"Старий Бульвар",25,0.518998438273973,0.576017274081762
2090,"8",1,10,"пл. Корольова",24,0.576017274081762,0.608967104053896
2091,"8",1,11,"Телецентр",21,0.608967104053896,0.657197179704731
2092,"8",1,12,"пл. Перемоги",75,0.657197179704731,0.724030494893144
2093,"8",1,13,"вул. Ольжича",62,0.724030494893144,0.791531591943021
2094,"8",1,14,"вул. Лесі Українки",64,0.791531591943021,0.810607722509812
2095,"8",1,15,"вул. Новосінна",259,0.810607722509812,0.851483754119237
2096,"8",1,16,"вул. Чехова",261,0.851483754119237,0.887477841369959
2097,"8",1,17,"вул. Котляревського",401,0.887477841369959,0.936426215361585
2098,"8",1,18,"пров. 1-й Винокурний",407,0.936426215361585,0.973927423011567
2099,"8",1,19,"вул. Сурина Гора, 12 (на вимогу)",33057,0.973927423011567,0.999802742026927
2100,"8",1,20,"Сурина Гора",404,0.999802742026927,1
39,"9",0,0,"Гідропарк",141,0.000224097463662981,0.0718124216355296
40,"9",0,1,"вул. Чумацький шлях",140,0.0718124216355296,0.09757327301472
41,"9",0,2,"спорткомплекс ""Динамо""",137,0.09757327301472,0.164883396012329
42,"9",0,3,"завод ""Агромаш""",136,0.164883396012329,0.209866484250762
43,"9",0,4,"Державний технологiчний університет",134,0.209866484250762,0.240678215130601
44,"9",0,5,"Торгівельно-економічний коледж",132,0.240678215130601,0.293780271145742
45,"9",0,6,"Монумент Слави",130,0.293780271145742,0.424746916359073
46,"9",0,7,"вул. Дмитра Донцова",127,0.424746916359073,0.492232118133308
47,"9",0,8,"Філармонія",198,0.492232118133308,0.524508590454635
48,"9",0,9,"Спорткомплекс",196,0.524508590454635,0.57607907986571
49,"9",0,10,"Лікарні",246,0.57607907986571,0.610932109454967
50,"9",0,11,"Обласна лікарня",194,0.610932109454967,0.66012492098718
51,"9",0,12,"вул. Довженка",33,0.66012492098718,0.693033063437311
52,"9",0,13,"вул. Гагаріна",34,0.693033063437311,0.726288700810289
53,"9",0,14,"вул. Жуйка",37,0.726288700810289,0.767214534794604
54,"9",0,15,"пров. 3-й Магазинний",40,0.767214534794604,0.795172031468636
55,"9",0,16,"пл. Смолянська",41,0.795172031468636,0.842835672972028
56,"9",0,17,"вул. Лук’яненка",43,0.842835672972028,0.888567334017228
57,"9",0,18,"вул. Івана Огієнка",47,0.888567334017228,0.940374736300628
58,"9",0,19,"майдан Польовий",50,0.940374736300628,1
59,"9",0,20,"вул. Космонавтів",191,1,1
60,"9",1,0,"вул. Космонавтів",191,8.27095013653566e-05,0.0403213647979594
61,"9",1,1,"вул. Кибальчича",189,0.0403213647979594,0.0989506075671337
62,"9",1,2,"вул. Селецька",187,0.0989506075671337,0.141492008356545
63,"9",1,3,"вул. Вітрука",188,0.141492008356545,0.193781806855221
64,"9",1,4,"пл. Смолянська",42,0.193781806855221,0.236360750042538
65,"9",1,5,"пров. 3-й Магазинний",39,0.236360750042538,0.297949629356318
66,"9",1,6,"вул. Гагаріна",35,0.297949629356318,0.344765565394419
67,"9",1,7,"вул. Довженка",32,0.344765565394419,0.374668109486334
68,"9",1,8,"вул. Шевченка",193,0.374668109486334,0.42144549290727
69,"9",1,9,"Лікарні",245,0.42144549290727,0.473446157121931
70,"9",1,10,"Старий Бульвар",195,0.473446157121931,0.504993135193571
71,"9",1,11,"Філармонія",197,0.504993135193571,0.573074959447775
72,"9",1,12,"вул. Леха Качинського",128,0.573074959447775,0.697947599614963
73,"9",1,13,"Монумент Слави",129,0.697947599614963,0.749108950396547
74,"9",1,14,"Торгівельно-економічний коледж",131,0.749108950396547,0.79123874380246
75,"9",1,15,"Державний технологiчний університет",133,0.79123874380246,0.823432457147871
76,"9",1,16,"завод ""Агромаш""",135,0.823432457147871,0.870188820717337
77,"9",1,17,"спорткомплекс ""Динамо""",138,0.870188820717337,0.91027975578937
78,"9",1,18,"вул. Чумацький шлях",139,0.91027975578937,1
79,"9",1,19,"Гідропарк",141,1,1
1,"91",0,0,"пл. Перемоги",277,4.55572124002485e-05,0.0541602876322371
2,"91",0,1,"вул. Покровська",33107,0.0541602876322371,0.121968711128386
3,"91",0,2,"вул. Небесної сотні",211,0.121968711128386,0.164115189938199
4,"91",0,3,"вул. Київська",213,0.164115189938199,0.195798241839225
5,"91",0,4,"вул. Бориса Лятошинського",215,0.195798241839225,0.23090535387307
6,"91",0,5,"вул. Бориса Тена",32947,0.23090535387307,0.306665225246134
7,"91",0,6,"вул. Князів Острозьких",32948,0.306665225246134,0.352994366671165
8,"91",0,7,"вул. Михайла Грушевського",32951,0.352994366671165,0.408575277568361
9,"91",0,8,"вул. Східна",224,0.408575277568361,0.448438961671369
10,"91",0,9,"вул. Шевченка",226,0.448438961671369,0.482047017588869
11,"91",0,10,"вул. Корольова",228,0.482047017588869,0.561241529421543
12,"91",0,11,"Ботанічний сад (на вимогу)",230,0.561241529421543,0.642334739868151
13,"91",0,12,"вул. Вітрука",232,0.642334739868151,0.696543413954666
14,"91",0,13,"пров. Шкільний",233,0.696543413954666,0.803618677894446
15,"91",0,14,"Хінчанка",32940,0.803618677894446,0.854129228935208
16,"91",0,15,"ПАТ ""Верстатуніверсалмаш""",32937,0.854129228935208,0.917005882728222
17,"91",0,16,"вул. Сергія Параджанова",252,0.917005882728222,0.94835799574731
18,"91",0,17,"на вимогу",32626,0.94835799574731,0.965729739649159
19,"91",0,18,"Льонокомбінат",276,0.965729739649159,1
20,"91",1,0,"Льонокомбінат",32930,0.00016134343532734,0.0571940522474004
21,"91",1,1,"вул. Корольова",235,0.0571940522474004,0.120596929275431
22,"91",1,2,"ПАТ ""Верстатуніверсалмаш""",32936,0.120596929275431,0.176150845270842
23,"91",1,3,"Хінчанка",32941,0.176150845270842,0.288318848614823
24,"91",1,4,"пров. Шкільний",234,0.288318848614823,0.345337973802963
25,"91",1,5,"вул. Вітрука",231,0.345337973802963,0.413486244020513
26,"91",1,6,"Ботанічний сад (на вимогу)",229,0.413486244020513,0.503249204086891
27,"91",1,7,"вул. Східна",227,0.503249204086891,0.538075986644941
28,"91",1,8,"вул. Шевченка",225,0.538075986644941,0.596997187326725
29,"91",1,9,"вул. Бориса Тена",223,0.596997187326725,0.630192939278891
30,"91",1,10,"вул. Михайла Грушевського (на вимогу)",32953,0.630192939278891,0.675264819113302
31,"91",1,11,"вул. Князів Острозьких",219,0.675264819113302,0.721935099966875
32,"91",1,12,"вул. Хлібна",218,0.721935099966875,0.768927477987996
33,"91",1,13,"вул. Небесної сотні",216,0.768927477987996,0.820008828035019
34,"91",1,14,"вул. Київська",32943,0.820008828035019,0.872721218720079
35,"91",1,15,"вул. Михайла Грушевського",32945,0.872721218720079,0.929735248786823
36,"91",1,16,"вул. Покровська",210,0.929735248786823,0.990825581547294
37,"91",1,17,"пл. Перемоги",278,0.990825581547294,1
38,"91",1,18,"пл. Перемоги",277,1,1
2511,"H2",0,0,"Михайлівський собор",15,0.027938658447979,0.0585999473822063
2512,"H2",0,1,"Укртелеком",33006,0.0585999473822063,0.0976646613637661
2513,"H2",0,2,"вул. Небесної сотні",14,0.0976646613637661,0.158871083398706
2514,"H2",0,3,"вул. Князів Острозьких",9,0.158871083398706,0.211631099501672
2515,"H2",0,4,"майдан Згоди",4,0.211631099501672,0.244501635645719
2516,"H2",0,5,"ТЦ ""Глобал""",6,0.244501635645719,0.294192407920973
2517,"H2",0,6,"Автовокзал",417,0.294192407920973,0.337872993622318
2518,"H2",0,7,"пл. Привокзальна",61,0.337872993622318,0.371934197953986
2519,"H2",0,8,"вул. Гоголівська",58,0.371934197953986,0.426301551034901
2520,"H2",0,9,"вул. Шевченка",56,0.426301551034901,0.452141183924778
2521,"H2",0,10,"ТЦ ""Фуршет""",55,0.452141183924778,0.482634468104235
2522,"H2",0,11,"вул. Корольова",51,0.482634468104235,0.526923401477837
2523,"H2",0,12,"майдан Польовий",48,0.526923401477837,0.5524141737711
2524,"H2",0,13,"на вимогу",32927,0.5524141737711,0.575540541279953
2525,"H2",0,14,"вул. Івана Огієнка",46,0.575540541279953,0.63859976251856
2526,"H2",0,15,"пл. Смолянська",42,0.63859976251856,0.680297497455511
2527,"H2",0,16,"пров. 3-й Магазинний",39,0.680297497455511,0.740611741362223
2528,"H2",0,17,"вул. Гагаріна",35,0.740611741362223,0.786458780898973
2529,"H2",0,18,"вул. Довженка",32,0.786458780898973,0.821482179953881
2530,"H2",0,19,"Університет ім. Івана Франка",30,0.821482179953881,0.885437089995715
2531,"H2",0,20,"Старий Бульвар",25,0.885437089995715,0.932007131702923
2532,"H2",0,21,"пл. Корольова",24,0.932007131702923,0.958918851914477
2533,"H2",0,22,"Телецентр",21,0.958918851914477,0.990833625585425
2534,"H2",0,23,"пл. Перемоги",73,0.990833625585425,1
2535,"H2",0,24,"пл. Перемоги",74,1,1
2485,"H3",0,0,"вул. Театральна",20,0.0236101992098971,0.0732633721483541
2486,"H3",0,1,"пл. Корольова",23,0.0732633721483541,0.111254142363532
2487,"H3",0,2,"Старий Бульвар",27,0.111254142363532,0.147708682899042
2488,"H3",0,3,"Університет ім. Івана Франка",28,0.147708682899042,0.207657331146133
2489,"H3",0,4,"вул. Довженка",33,0.207657331146133,0.238394164073839
2490,"H3",0,5,"вул. Гагаріна",34,0.238394164073839,0.269455563889602
2491,"H3",0,6,"вул. Жуйка",37,0.269455563889602,0.307681073685823
2492,"H3",0,7,"пров. 3-й Магазинний",40,0.307681073685823,0.333793909001545
2493,"H3",0,8,"пл. Смолянська",41,0.333793909001545,0.378312659576298
2494,"H3",0,9,"вул. Лук’яненка",43,0.378312659576298,0.421026903541387
2495,"H3",0,10,"вул. Івана Огієнка",47,0.421026903541387,0.465145792515161
2496,"H3",0,11,"майдан Польовий",49,0.465145792515161,0.493700174785511
2497,"H3",0,12,"вул. Корольова",52,0.493700174785511,0.535692328551945
2498,"H3",0,13,"ТЦ ""Фуршет""",54,0.535692328551945,0.549650456067745
2499,"H3",0,14,"вул. Шевченка",57,0.549650456067745,0.615232434619176
2500,"H3",0,15,"вул. Гоголівська",59,0.615232434619176,0.65950080120737
2615,"H7",0,0,"пл. Перемоги",74,0.000343991913667106,0.0315029425078666
2501,"H3",0,16,"Залізничний вокзал",60,0.65950080120737,0.707778151031053
2502,"H3",0,17,"Автовокзал",1,0.707778151031053,0.759436670065264
2503,"H3",0,18,"ТЦ ""Глобал""",7,0.759436670065264,0.789350568092964
2504,"H3",0,19,"майдан Згоди",5,0.789350568092964,0.847319757085808
2505,"H3",0,20,"вул. Князів Острозьких",8,0.847319757085808,0.863670329823276
2506,"H3",0,21,"вул. Хлібна",11,0.863670329823276,0.906804463768917
2507,"H3",0,22,"вул. Небесної сотні",13,0.906804463768917,0.948552549187855
2508,"H3",0,23,"Кінотеатр ""Україна""",16,0.948552549187855,0.99095764150352
2509,"H3",0,24,"пл. Перемоги",73,0.99095764150352,1
2510,"H3",0,25,"пл. Перемоги",74,1,1
2536,"H4",0,0,"м/н Крошня",118,0.00131286745761529,0.0737724696238745
2537,"H4",0,1,"вул. Гранітна",116,0.0737724696238745,0.121670990696205
2538,"H4",0,2,"вул. Чеська Крошня",114,0.121670990696205,0.152417148085408
2539,"H4",0,3,"вул. Северина Наливайка",113,0.152417148085408,0.239556931980797
2540,"H4",0,4,"Стоматологічна поліклініка",110,0.239556931980797,0.307307638857534
2541,"H4",0,5,"Агротехнічний коледж",108,0.307307638857534,0.375315002268112
2542,"H4",0,6,"вул. Героїв Чорнобиля",107,0.375315002268112,0.440723147087462
2543,"H4",0,7,"пр. Незалежності",105,0.440723147087462,0.496145375083677
2544,"H4",0,8,"пров. 2-й Капітульний",103,0.496145375083677,0.567372076632753
2545,"H4",0,9,"Сінний ринок",102,0.567372076632753,0.658447662164385
2546,"H4",0,10,"вул. Лесі Українки",98,0.658447662164385,0.777824400744964
2547,"H4",0,11,"вул. Покровська",96,0.777824400744964,0.832458483161157
2548,"H4",0,12,"вул. Київська",95,0.832458483161157,0.869445591197594
2549,"H4",0,13,"Кінотеатр ""Україна""",16,0.869445591197594,0.977053872464974
2550,"H4",0,14,"пл. Перемоги",73,0.977053872464974,1
2551,"H4",1,0,"пл. Перемоги",74,0.000766228582411214,0.0701715767741689
2552,"H4",1,1,"Михайлівський собор",15,0.0701715767741689,0.16500680202713
2553,"H4",1,2,"вул. Львівська",94,0.16500680202713,0.219319165211252
2554,"H4",1,3,"вул. Покровська",97,0.219319165211252,0.325776802232777
2555,"H4",1,4,"вул. Лесі Українки",99,0.325776802232777,0.411127711105335
2556,"H4",1,5,"Сінний ринок",101,0.411127711105335,0.490032724908744
2557,"H4",1,6,"пров. 2-й Капітульний",104,0.490032724908744,0.525564983113884
2558,"H4",1,7,"пр. Незалежності",106,0.525564983113884,0.611782333086838
2559,"H4",1,8,"вул. Героїв Чорнобиля",27780,0.611782333086838,0.659796569829402
2560,"H4",1,9,"Агротехнічний коледж",109,0.659796569829402,0.740710544631994
2579,"H5",0,14,"вул. Театральна",20,0.584032840501001,0.610427711692125
2561,"H4",1,10,"Стоматологічна поліклініка",111,0.740710544631994,0.841675565685369
2562,"H4",1,11,"вул. Северина Наливайка",112,0.841675565685369,0.914601776358029
2563,"H4",1,12,"вул. Гранітна",115,0.914601776358029,1
2564,"H4",1,13,"м/н Крошня",118,1,1
2565,"H5",0,0,"Ресторан ""Ялинка""",93,0,0.0588992091813712
2566,"H5",0,1,"вул. Офіцерська",92,0.0588992091813712,0.100242687626492
2567,"H5",0,2,"Житичі",90,0.100242687626492,0.131440560269434
2568,"H5",0,3,"вул. Романа Шухевича",86,0.131440560269434,0.176759950014825
2569,"H5",0,4,"вул. Героїв Десантників",85,0.176759950014825,0.268735283686607
2570,"H5",0,5,"Панчішна фабрика",82,0.268735283686607,0.308288924198904
2571,"H5",0,6,"ринок ""Хмільники""",80,0.308288924198904,0.34044465113703
2572,"H5",0,7,"майдан Визволення",79,0.34044465113703,0.402507047744166
2573,"H5",0,8,"вул. Перемоги",70,0.402507047744166,0.431338253287593
2574,"H5",0,9,"вул. Миколи Сціборського",68,0.431338253287593,0.449911339995078
2575,"H5",0,10,"вул. Домбровського",66,0.449911339995078,0.473080709507032
2576,"H5",0,11,"майдан Короленка",71,0.473080709507032,0.505084269559022
2577,"H5",0,12,"вул. Ольжича",63,0.505084269559022,0.563179688116061
2581,"H5",0,16,"вул. Леха Качинського",128,0.631025224381994,0.738947810339751
2582,"H5",0,17,"Монумент Слави",129,0.738947810339751,0.783164584086569
2583,"H5",0,18,"Торгівельно-економічний коледж",131,0.783164584086569,0.819575732630755
2584,"H5",0,19,"Державний технологiчний університет",133,0.819575732630755,0.847399512052473
2585,"H5",0,20,"завод ""Агромаш""",135,0.847399512052473,0.887809225978933
2586,"H5",0,21,"спорткомплекс ""Динамо""",138,0.887809225978933,0.922458268240276
2587,"H5",0,22,"вул. Чумацький шлях",139,0.922458268240276,1
2588,"H5",0,23,"Гідропарк",141,1,1
2589,"H5",1,0,"Гідропарк",141,0.000185369423874143,0.0594019539891121
2590,"H5",1,1,"вул. Чумацький шлях",140,0.0594019539891121,0.0807108706569484
2591,"H5",1,2,"спорткомплекс ""Динамо""",137,0.0807108706569484,0.136388603537178
2592,"H5",1,3,"завод ""Агромаш""",136,0.136388603537178,0.173597811595768
2593,"H5",1,4,"Державний технологiчний університет",134,0.173597811595768,0.199084725675038
2594,"H5",1,5,"Торгівельно-економічний коледж",132,0.199084725675038,0.243009799030008
2613,"H5",1,24,"Ресторан ""Ялинка""",32983,0.983258402941195,0.999760030132926
2614,"H5",1,25,"Ресторан ""Ялинка""",93,0.999760030132926,1
2595,"H5",1,6,"Монумент Слави",130,0.243009799030008,0.351343071406685
2596,"H5",1,7,"вул. Дмитра Донцова",127,0.351343071406685,0.390482149328968
