"VEHICLE","KIND","DATE_OF","TERMINAL","route_original","TRAIN_TABLE","CARD_NUM_SEC","ROUTE","DATE","lon","lat"
"1028",14,"12.08.2018 10:37:25",80035950,"3",3,20219,"3",2018-08-12 10:37:25,28.683658,50.264421
"1028",14,"12.08.2018 10:38:04",80035950,"3",3,20219,"3",2018-08-12 10:38:04,28.681663,50.263508
"1028",14,"12.08.2018 10:38:08",80035950,"3",3,20219,"3",2018-08-12 10:38:08,28.681663,50.263508
"1028",17,"12.08.2018 10:38:18",97442485,"3",0,20281,"3",2018-08-12 10:38:18,28.681663,50.263508
"1028",14,"12.08.2018 10:38:29",80035950,"3",3,20219,"3",2018-08-12 10:38:29,28.681663,50.263508
"1028",14,"12.08.2018 10:39:01",80035950,"3",3,20219,"3",2018-08-12 10:39:01,28.677828,50.261838
"1028",14,"12.08.2018 10:40:17",80035950,"3",3,20219,"3",2018-08-12 10:40:17,28.673946,50.260133
"1028",14,"12.08.2018 10:40:26",80035950,"3",3,20219,"3",2018-08-12 10:40:26,28.673946,50.260133
"1028",14,"12.08.2018 10:41:25",80035950,"3",3,20219,"3",2018-08-12 10:41:25,28.672045,50.259275
"1028",14,"12.08.2018 10:44:11",80035950,"3",3,20219,"3",2018-08-12 10:44:11,NA,NA
"1028",14,"12.08.2018 10:44:20",80035950,"3",3,20219,"3",2018-08-12 10:44:20,NA,NA
"1028",14,"12.08.2018 10:45:55",80035950,"3",3,20219,"3",2018-08-12 10:45:55,28.661565,50.256126
"1028",14,"12.08.2018 10:45:57",80035950,"3",3,20219,"3",2018-08-12 10:45:57,28.661565,50.256126
"1028",17,"12.08.2018 10:48:19",97442485,"3",0,20281,"3",2018-08-12 10:48:19,NA,NA
"1028",14,"12.08.2018 10:49:14",80035950,"3",3,20219,"3",2018-08-12 10:49:14,28.65725,50.256383
"1028",14,"12.08.2018 10:53:39",80035950,"3",3,20219,"3",2018-08-12 10:53:39,28.65214,50.261546
"1028",14,"12.08.2018 10:56:17",80035950,"3",3,20219,"3",2018-08-12 10:56:17,28.648703,50.266775
"1028",17,"12.08.2018 10:56:42",97442485,"3",0,20281,"3",2018-08-12 10:56:42,NA,NA
"1028",17,"12.08.2018 10:59:40",97442485,"3",0,20281,"3",2018-08-12 10:59:40,28.647703,50.274188
"1028",14,"12.08.2018 11:00:20",80035950,"3",3,20219,"3",2018-08-12 11:00:20,28.647041,50.275461
"1028",14,"12.08.2018 11:00:49",80035950,"3",3,20219,"3",2018-08-12 11:00:49,28.643723,50.27717
"1028",14,"12.08.2018 11:03:52",80035950,"3",3,20219,"3",2018-08-12 11:03:52,28.635771,50.278608
"1028",14,"12.08.2018 11:04:34",80035950,"3",3,20219,"3",2018-08-12 11:04:34,NA,NA
"1028",14,"12.08.2018 11:04:43",80035950,"3",3,20219,"3",2018-08-12 11:04:43,28.632113,50.279286
"1028",14,"12.08.2018 11:09:17",80035950,"3",3,20219,"3",2018-08-12 11:09:17,NA,NA
"1028",14,"12.08.2018 11:09:18",80035950,"3",3,20219,"3",2018-08-12 11:09:18,NA,NA
"1028",2,"12.08.2018 14:10:26",97442485,"3",0,20281,"3",2018-08-12 14:10:26,28.70648,50.2532
"1028",26,"12.08.2018 14:10:26",97442485,"3",0,20281,"3",2018-08-12 14:10:26,28.70648,50.2532
"1028",26,"12.08.2018 14:13:57",80035950,"3",3,20219,"3",2018-08-12 14:13:57,28.706653,50.255138
"1028",28,"12.08.2018 14:31:20",80035950,"3",3,20219,"3",2018-08-12 14:31:20,NA,NA
"1028",24,"12.08.2018 14:31:20",80035950,"3",3,20219,"3",2018-08-12 14:31:20,NA,NA
"2048",1,"12.08.2018 6:50:55",80034903,"1",6,20126,"1",2018-08-12 06:50:55,NA,NA
"2048",24,"12.08.2018 6:55:20",80034903,"1",6,20126,"1",2018-08-12 06:55:20,NA,NA
"2048",27,"12.08.2018 6:55:20",80034903,"1",6,20126,"1",2018-08-12 06:55:20,NA,NA
"2048",28,"12.08.2018 6:55:20",80034903,"1",6,20126,"1",2018-08-12 06:55:20,NA,NA
"2048",25,"12.08.2018 6:55:20",80034903,"1",6,20126,"1",2018-08-12 06:55:20,NA,NA
"2048",24,"12.08.2018 7:13:34",91702071,"1",0,20699,"1",2018-08-12 07:13:34,28.706623,50.253876
"2048",25,"12.08.2018 7:13:34",91702071,"1",0,20699,"1",2018-08-12 07:13:34,28.706623,50.253876
"2048",28,"12.08.2018 7:13:34",91702071,"1",0,20699,"1",2018-08-12 07:13:34,28.706623,50.253876
"2048",27,"12.08.2018 7:13:34",91702071,"1",0,20699,"1",2018-08-12 07:13:34,28.706623,50.253876
"2048",1,"12.08.2018 7:13:34",91702071,"1",0,20699,"1",2018-08-12 07:13:34,28.706623,50.253876
"2048",14,"12.08.2018 7:29:00",80034903,"1",6,20126,"1",2018-08-12 07:29:00,28.695851,50.269901
"2048",14,"12.08.2018 7:31:31",80034903,"1",6,20126,"1",2018-08-12 07:31:31,28.691075,50.267508
"2048",17,"12.08.2018 7:31:39",80034903,"1",6,20126,"1",2018-08-12 07:31:39,28.691075,50.267508
"2048",14,"12.08.2018 7:31:45",80034903,"1",6,20126,"1",2018-08-12 07:31:45,28.691075,50.267508
"2048",14,"12.08.2018 7:32:11",80034903,"1",6,20126,"1",2018-08-12 07:32:11,28.689418,50.266836
"2048",14,"12.08.2018 7:34:00",80034903,"1",6,20126,"1",2018-08-12 07:34:00,28.685313,50.26514
"2048",14,"12.08.2018 7:36:04",80034903,"1",6,20126,"1",2018-08-12 07:36:04,28.677641,50.261746
"2048",14,"12.08.2018 7:36:18",80034903,"1",6,20126,"1",2018-08-12 07:36:18,28.677641,50.261746
"2048",21,"12.08.2018 7:40:46",80034903,"1",6,20126,"1",2018-08-12 07:40:46,28.66606,50.257206
"2048",17,"12.08.2018 7:44:43",91702071,"1",0,20699,"1",2018-08-12 07:44:43,28.660908,50.255258
"2048",14,"12.08.2018 7:45:23",80034903,"1",6,20126,"1",2018-08-12 07:45:23,28.66135,50.254288
"2048",14,"12.08.2018 7:47:25",80034903,"1",6,20126,"1",2018-08-12 07:47:25,28.666638,50.25333
"2048",14,"12.08.2018 7:49:14",80034903,"1",6,20126,"1",2018-08-12 07:49:14,28.672235,50.250459
"2048",17,"12.08.2018 7:53:24",91702071,"1",0,20699,"1",2018-08-12 07:53:24,28.682673,50.246015
"2048",14,"12.08.2018 7:55:52",80034903,"1",6,20126,"1",2018-08-12 07:55:52,28.687621,50.243295
"2048",14,"12.08.2018 7:57:03",80034903,"1",6,20126,"1",2018-08-12 07:57:03,28.690108,50.241751
"2048",14,"12.08.2018 7:57:18",80034903,"1",6,20126,"1",2018-08-12 07:57:18,28.691608,50.240723
"2048",14,"12.08.2018 7:57:35",80034903,"1",6,20126,"1",2018-08-12 07:57:35,28.693188,50.239623
"2048",14,"12.08.2018 7:57:40",80034903,"1",6,20126,"1",2018-08-12 07:57:40,28.693188,50.239623
"2048",14,"12.08.2018 8:02:52",80034903,"1",6,20126,"1",2018-08-12 08:02:52,28.70286,50.245833
"2048",14,"12.08.2018 8:08:11",80034903,"1",6,20126,"1",2018-08-12 08:08:11,28.703266,50.258418
"2048",14,"12.08.2018 8:16:23",80034903,"1",6,20126,"1",2018-08-12 08:16:23,28.700525,50.265626
"2048",14,"12.08.2018 8:16:43",80034903,"1",6,20126,"1",2018-08-12 08:16:43,28.701076,50.265226
"2048",14,"12.08.2018 8:17:22",80034903,"1",6,20126,"1",2018-08-12 08:17:22,28.702241,50.264316
"2048",14,"12.08.2018 8:26:10",80034903,"1",6,20126,"1",2018-08-12 08:26:10,28.702268,50.242518
"2048",17,"12.08.2018 8:27:05",91702071,"1",0,20699,"1",2018-08-12 08:27:05,28.70186,50.239133
"2048",14,"12.08.2018 8:28:10",80034903,"1",6,20126,"1",2018-08-12 08:28:10,28.701391,50.237951
"2048",14,"12.08.2018 8:32:26",80034903,"1",6,20126,"1",2018-08-12 08:32:26,28.684206,50.24534
"2048",14,"12.08.2018 8:32:51",80034903,"1",6,20126,"1",2018-08-12 08:32:51,28.682438,50.246276
"2048",14,"12.08.2018 8:32:52",80034903,"1",6,20126,"1",2018-08-12 08:32:52,28.682438,50.246276
"2048",14,"12.08.2018 8:32:54",80034903,"1",6,20126,"1",2018-08-12 08:32:54,28.682438,50.246276
"2048",14,"12.08.2018 8:33:08",80034903,"1",6,20126,"1",2018-08-12 08:33:08,28.682438,50.246276
"2048",14,"12.08.2018 8:33:18",80034903,"1",6,20126,"1",2018-08-12 08:33:18,28.680768,50.247221
"2048",14,"12.08.2018 8:33:35",80034903,"1",6,20126,"1",2018-08-12 08:33:35,28.680768,50.247221
"2048",14,"12.08.2018 8:33:44",80034903,"1",6,20126,"1",2018-08-12 08:33:44,28.680105,50.247716
"2048",14,"12.08.2018 8:33:59",80034903,"1",6,20126,"1",2018-08-12 08:33:59,28.680105,50.247716
"2048",14,"12.08.2018 8:34:07",80034903,"1",6,20126,"1",2018-08-12 08:34:07,28.680105,50.247716
"2048",14,"12.08.2018 8:35:26",80034903,"1",6,20126,"1",2018-08-12 08:35:26,28.676621,50.249073
"2048",14,"12.08.2018 8:47:39",80034903,"1",6,20126,"1",2018-08-12 08:47:39,28.673013,50.259651
"2048",14,"12.08.2018 8:48:23",80034903,"1",6,20126,"1",2018-08-12 08:48:23,28.675813,50.26079
"2048",14,"12.08.2018 8:50:12",80034903,"1",6,20126,"1",2018-08-12 08:50:12,28.679893,50.262545
"2048",14,"12.08.2018 8:50:13",80034903,"1",6,20126,"1",2018-08-12 08:50:13,28.679893,50.262545
"2048",14,"12.08.2018 8:51:09",80034903,"1",6,20126,"1",2018-08-12 08:51:09,28.682303,50.263581
"2048",14,"12.08.2018 9:03:52",80034903,"1",6,20126,"1",2018-08-12 09:03:52,28.691653,50.26786
"2048",14,"12.08.2018 9:04:12",80034903,"1",6,20126,"1",2018-08-12 09:04:12,28.691653,50.26786
"2048",14,"12.08.2018 9:04:13",80034903,"1",6,20126,"1",2018-08-12 09:04:13,28.691653,50.26786
"2048",14,"12.08.2018 9:04:34",80034903,"1",6,20126,"1",2018-08-12 09:04:34,28.690141,50.267141
"2048",14,"12.08.2018 9:04:36",80034903,"1",6,20126,"1",2018-08-12 09:04:36,28.690141,50.267141
"2048",14,"12.08.2018 9:04:43",80034903,"1",6,20126,"1",2018-08-12 09:04:43,28.690141,50.267141
"2048",14,"12.08.2018 9:05:04",80034903,"1",6,20126,"1",2018-08-12 09:05:04,28.68817,50.266261
"2048",14,"12.08.2018 9:05:06",80034903,"1",6,20126,"1",2018-08-12 09:05:06,28.68817,50.266261
"2048",14,"12.08.2018 9:05:40",80034903,"1",6,20126,"1",2018-08-12 09:05:40,28.686815,50.26577
"2048",14,"12.08.2018 9:05:42",80034903,"1",6,20126,"1",2018-08-12 09:05:42,28.686815,50.26577
"2048",14,"12.08.2018 9:09:01",80034903,"1",6,20126,"1",2018-08-12 09:09:01,28.678186,50.261945
"2048",14,"12.08.2018 9:11:49",80034903,"1",6,20126,"1",2018-08-12 09:11:49,28.671646,50.25922
"2048",14,"12.08.2018 9:15:48",80034903,"1",6,20126,"1",2018-08-12 09:15:48,28.66123,50.25609
"2048",14,"12.08.2018 9:17:52",80034903,"1",6,20126,"1",2018-08-12 09:17:52,28.6611,50.254948
"2048",17,"12.08.2018 9:19:37",91702071,"1",0,20699,"1",2018-08-12 09:19:37,28.66585,50.25352
"2048",14,"12.08.2018 9:19:51",80034903,"1",6,20126,"1",2018-08-12 09:19:51,28.666546,50.253396
"2048",14,"12.08.2018 9:20:24",80034903,"1",6,20126,"1",2018-08-12 09:20:24,28.668378,50.252455
"2048",17,"12.08.2018 9:21:55",91702071,"1",0,20699,"1",2018-08-12 09:21:55,28.672313,50.250475
"2048",17,"12.08.2018 9:22:04",91702071,"1",0,20699,"1",2018-08-12 09:22:04,28.672313,50.250475
"2048",14,"12.08.2018 9:23:36",80034903,"1",6,20126,"1",2018-08-12 09:23:36,28.67702,50.248903
"2048",14,"12.08.2018 9:23:38",80034903,"1",6,20126,"1",2018-08-12 09:23:38,28.67702,50.248903
"2048",14,"12.08.2018 9:25:51",80034903,"1",6,20126,"1",2018-08-12 09:25:51,28.683235,50.245741
"2048",14,"12.08.2018 9:27:14",80034903,"1",6,20126,"1",2018-08-12 09:27:14,28.686968,50.24367
"2048",14,"12.08.2018 9:27:36",80034903,"1",6,20126,"1",2018-08-12 09:27:36,28.6884,50.2428
"2048",14,"12.08.2018 9:27:37",80034903,"1",6,20126,"1",2018-08-12 09:27:37,28.6884,50.2428
"2048",14,"12.08.2018 9:28:14",80034903,"1",6,20126,"1",2018-08-12 09:28:14,28.689876,50.241831
"2048",14,"12.08.2018 9:28:28",80034903,"1",6,20126,"1",2018-08-12 09:28:28,28.691488,50.24074
"2048",14,"12.08.2018 9:28:59",80034903,"1",6,20126,"1",2018-08-12 09:28:59,28.692828,50.239795
"2048",14,"12.08.2018 9:29:17",80034903,"1",6,20126,"1",2018-08-12 09:29:17,28.694475,50.238813
"2048",14,"12.08.2018 9:29:23",80034903,"1",6,20126,"1",2018-08-12 09:29:23,28.694475,50.238813
"2048",14,"12.08.2018 9:31:34",80034903,"1",6,20126,"1",2018-08-12 09:31:34,28.70208,50.239645
"2048",17,"12.08.2018 9:33:12",91702071,"1",0,20699,"1",2018-08-12 09:33:12,28.702425,50.242306
"2048",14,"12.08.2018 9:33:47",80034903,"1",6,20126,"1",2018-08-12 09:33:47,28.702623,50.243795
"2048",14,"12.08.2018 9:33:48",80034903,"1",6,20126,"1",2018-08-12 09:33:48,28.702623,50.243795
"2048",14,"12.08.2018 9:34:10",80034903,"1",6,20126,"1",2018-08-12 09:34:10,28.702766,50.2453
"2048",14,"12.08.2018 9:34:20",80034903,"1",6,20126,"1",2018-08-12 09:34:20,28.702961,50.246805
"2048",14,"12.08.2018 9:38:17",80034903,"1",6,20126,"1",2018-08-12 09:38:17,28.703196,50.254605
"2048",17,"12.08.2018 9:46:34",91702071,"1",0,20699,"1",2018-08-12 09:46:34,28.698033,50.267478
"2048",37,"12.08.2018 9:46:38",91702071,"1",0,20699,"1",2018-08-12 09:46:38,28.698033,50.267478
"2048",17,"12.08.2018 9:46:38",91702071,"1",0,20699,"1",2018-08-12 09:46:38,28.698033,50.267478
"2048",14,"12.08.2018 9:47:09",80034903,"1",6,20126,"1",2018-08-12 09:47:09,28.699538,50.2664
"2048",14,"12.08.2018 9:47:18",80034903,"1",6,20126,"1",2018-08-12 09:47:18,28.700996,50.265256
"2048",14,"12.08.2018 9:48:05",80034903,"1",6,20126,"1",2018-08-12 09:48:05,28.702018,50.264481
"2048",14,"12.08.2018 9:48:06",80034903,"1",6,20126,"1",2018-08-12 09:48:06,28.702068,50.264443
"2048",14,"12.08.2018 9:48:08",80034903,"1",6,20126,"1",2018-08-12 09:48:08,28.702688,50.263685
"2048",14,"12.08.2018 9:48:14",80034903,"1",6,20126,"1",2018-08-12 09:48:14,28.702688,50.263685
"2048",14,"12.08.2018 9:48:31",80034903,"1",6,20126,"1",2018-08-12 09:48:31,28.702688,50.263685
"2048",14,"12.08.2018 9:49:10",80034903,"1",6,20126,"1",2018-08-12 09:49:10,28.70302,50.259223
"2048",14,"12.08.2018 9:49:26",80034903,"1",6,20126,"1",2018-08-12 09:49:26,28.70302,50.259223
"2048",14,"12.08.2018 9:50:22",80034903,"1",6,20126,"1",2018-08-12 09:50:22,28.70305,50.256998
"2048",14,"12.08.2018 9:50:24",80034903,"1",6,20126,"1",2018-08-12 09:50:24,28.70305,50.256998
"2048",14,"12.08.2018 9:52:55",80034903,"1",6,20126,"1",2018-08-12 09:52:55,28.70327,50.25058
"2048",14,"12.08.2018 9:53:20",80034903,"1",6,20126,"1",2018-08-12 09:53:20,28.703278,50.249028
"2048",14,"12.08.2018 9:53:22",80034903,"1",6,20126,"1",2018-08-12 09:53:22,28.703278,50.249028
"2048",14,"12.08.2018 10:44:36",80034903,"1",6,20126,"1",2018-08-12 10:44:36,28.701878,50.23914
"2048",14,"12.08.2018 10:45:01",80034903,"1",6,20126,"1",2018-08-12 10:45:01,28.701656,50.238078
"2048",14,"12.08.2018 10:45:02",80034903,"1",6,20126,"1",2018-08-12 10:45:02,28.701656,50.238078
"2048",14,"12.08.2018 10:45:16",80034903,"1",6,20126,"1",2018-08-12 10:45:16,28.701323,50.23797
"2048",14,"12.08.2018 10:46:58",80034903,"1",6,20126,"1",2018-08-12 10:46:58,28.694196,50.23895
"2048",14,"12.08.2018 10:49:55",80034903,"1",6,20126,"1",2018-08-12 10:49:55,28.685705,50.244423
"2048",14,"12.08.2018 10:50:23",80034903,"1",6,20126,"1",2018-08-12 10:50:23,28.685705,50.244423
"2048",14,"12.08.2018 10:51:08",80034903,"1",6,20126,"1",2018-08-12 10:51:08,28.685075,50.244795
"2048",14,"12.08.2018 10:53:50",80034903,"1",6,20126,"1",2018-08-12 10:53:50,28.67832,50.248353
"2048",14,"12.08.2018 10:55:35",80034903,"1",6,20126,"1",2018-08-12 10:55:35,28.673803,50.249993
"2048",14,"12.08.2018 10:55:36",80034903,"1",6,20126,"1",2018-08-12 10:55:36,28.673803,50.249993
"2048",14,"12.08.2018 10:58:22",80034903,"1",6,20126,"1",2018-08-12 10:58:22,28.666445,50.253455
"2048",17,"12.08.2018 11:06:14",91702071,"1",0,20699,"1",2018-08-12 11:06:14,28.670196,50.258481
"2048",14,"12.08.2018 11:07:00",80034903,"1",6,20126,"1",2018-08-12 11:07:00,28.673811,50.260013
"2048",14,"12.08.2018 11:07:02",80034903,"1",6,20126,"1",2018-08-12 11:07:02,28.673811,50.260013
"2048",14,"12.08.2018 11:07:03",80034903,"1",6,20126,"1",2018-08-12 11:07:03,28.673811,50.260013
"2048",14,"12.08.2018 11:07:08",80034903,"1",6,20126,"1",2018-08-12 11:07:08,28.673811,50.260013
"2048",14,"12.08.2018 11:07:10",80034903,"1",6,20126,"1",2018-08-12 11:07:10,28.673811,50.260013
"2048",14,"12.08.2018 11:07:23",80034903,"1",6,20126,"1",2018-08-12 11:07:23,28.675698,50.26086
"2048",14,"12.08.2018 11:07:25",80034903,"1",6,20126,"1",2018-08-12 11:07:25,28.675698,50.26086
"2048",14,"12.08.2018 11:08:05",80034903,"1",6,20126,"1",2018-08-12 11:08:05,28.67793,50.261803
"2048",26,"12.08.2018 11:17:07",80034903,"1",6,20126,"1",2018-08-12 11:17:07,28.69727,50.268846
"2048",27,"12.08.2018 11:17:52",80035801,"1",6,20622,"1",2018-08-12 11:17:52,28.696431,50.269193
"2048",25,"12.08.2018 11:17:52",80035801,"1",6,20622,"1",2018-08-12 11:17:52,28.696431,50.269193
"2048",14,"12.08.2018 11:22:50",80035801,"1",6,20622,"1",2018-08-12 11:22:50,28.703001,50.259018
"2048",14,"12.08.2018 11:31:36",80035801,"1",6,20622,"1",2018-08-12 11:31:36,28.70185,50.239028
"2048",14,"12.08.2018 11:31:58",80035801,"1",6,20622,"1",2018-08-12 11:31:58,28.701701,50.23813
"2048",14,"12.08.2018 11:31:59",80035801,"1",6,20622,"1",2018-08-12 11:31:59,28.701701,50.23813
"2048",14,"12.08.2018 11:37:20",80035801,"1",6,20622,"1",2018-08-12 11:37:20,28.684655,50.245151
"2048",14,"12.08.2018 11:41:19",80035801,"1",6,20622,"1",2018-08-12 11:41:19,28.676205,50.249115
"2048",14,"12.08.2018 11:41:21",80035801,"1",6,20622,"1",2018-08-12 11:41:21,28.675443,50.249376
"2048",14,"12.08.2018 11:41:55",80035801,"1",6,20622,"1",2018-08-12 11:41:55,28.673803,50.250003
"2048",14,"12.08.2018 11:42:04",80035801,"1",6,20622,"1",2018-08-12 11:42:04,28.673803,50.250003
"2048",14,"12.08.2018 11:42:06",80035801,"1",6,20622,"1",2018-08-12 11:42:06,28.673803,50.250003
"2048",14,"12.08.2018 11:44:41",80035801,"1",6,20622,"1",2018-08-12 11:44:41,28.667635,50.252903
"2048",14,"12.08.2018 11:45:04",80035801,"1",6,20622,"1",2018-08-12 11:45:04,28.667635,50.252903
"2048",14,"12.08.2018 11:45:06",80035801,"1",6,20622,"1",2018-08-12 11:45:06,28.667635,50.252903
"2048",14,"12.08.2018 11:45:17",80035801,"1",6,20622,"1",2018-08-12 11:45:17,28.666526,50.2535
"2048",14,"12.08.2018 11:46:40",80035801,"1",6,20622,"1",2018-08-12 11:46:40,28.66291,50.253765
"2048",14,"12.08.2018 11:48:51",80035801,"1",6,20622,"1",2018-08-12 11:48:51,28.660803,50.25569
"2048",17,"12.08.2018 11:49:51",91702071,"1",0,20699,"1",2018-08-12 11:49:51,28.661898,50.256001
"2048",14,"12.08.2018 11:50:21",80035801,"1",6,20622,"1",2018-08-12 11:50:21,28.663395,50.256273
"2048",14,"12.08.2018 11:51:37",80035801,"1",6,20622,"1",2018-08-12 11:51:37,28.667316,50.256933
"2048",14,"12.08.2018 11:52:15",80035801,"1",6,20622,"1",2018-08-12 11:52:15,28.668616,50.257503
"2048",14,"12.08.2018 11:52:16",80035801,"1",6,20622,"1",2018-08-12 11:52:16,28.668616,50.257503
"2048",14,"12.08.2018 11:53:49",80035801,"1",6,20622,"1",2018-08-12 11:53:49,28.671895,50.259054
"2048",14,"12.08.2018 11:53:54",80035801,"1",6,20622,"1",2018-08-12 11:53:54,28.671895,50.259054
"2048",25,"12.08.2018 12:06:06",80034903,"1",6,20126,"1",2018-08-12 12:06:06,28.696896,50.269053
"2048",14,"12.08.2018 12:10:06",80034903,"1",6,20126,"1",2018-08-12 12:10:06,28.690003,50.267021
"2048",14,"12.08.2018 12:10:08",80034903,"1",6,20126,"1",2018-08-12 12:10:08,28.690003,50.267021
"2048",14,"12.08.2018 12:10:58",80034903,"1",6,20126,"1",2018-08-12 12:10:58,28.68693,50.265688
"2048",14,"12.08.2018 12:11:00",80034903,"1",6,20126,"1",2018-08-12 12:11:00,28.68693,50.265688
"2048",14,"12.08.2018 12:11:10",80034903,"1",6,20126,"1",2018-08-12 12:11:10,28.68693,50.265688
"2048",14,"12.08.2018 12:11:33",80034903,"1",6,20126,"1",2018-08-12 12:11:33,28.685713,50.26522
"2048",14,"12.08.2018 12:11:40",80034903,"1",6,20126,"1",2018-08-12 12:11:40,28.685713,50.26522
"2048",14,"12.08.2018 12:11:41",80034903,"1",6,20126,"1",2018-08-12 12:11:41,28.685713,50.26522
"2048",14,"12.08.2018 12:12:03",80034903,"1",6,20126,"1",2018-08-12 12:12:03,28.68475,50.264773
"2048",14,"12.08.2018 12:12:14",80034903,"1",6,20126,"1",2018-08-12 12:12:14,28.68475,50.264773
"2048",14,"12.08.2018 12:12:25",80034903,"1",6,20126,"1",2018-08-12 12:12:25,28.68475,50.264773
"2048",14,"12.08.2018 12:12:51",80034903,"1",6,20126,"1",2018-08-12 12:12:51,28.683021,50.264026
"2048",14,"12.08.2018 12:13:05",80034903,"1",6,20126,"1",2018-08-12 12:13:05,28.682266,50.263683
"2048",14,"12.08.2018 12:13:20",80034903,"1",6,20126,"1",2018-08-12 12:13:20,28.682266,50.263683
"2048",14,"12.08.2018 12:13:25",80034903,"1",6,20126,"1",2018-08-12 12:13:25,28.682266,50.263683
"2048",14,"12.08.2018 12:13:30",80034903,"1",6,20126,"1",2018-08-12 12:13:30,28.682266,50.263683
"2048",14,"12.08.2018 12:13:58",80034903,"1",6,20126,"1",2018-08-12 12:13:58,28.681435,50.263303
"2048",14,"12.08.2018 12:14:09",80034903,"1",6,20126,"1",2018-08-12 12:14:09,28.679926,50.262645
"2048",26,"12.08.2018 12:14:17",80035801,"1",6,20622,"1",2018-08-12 12:14:17,28.679926,50.262645
"2048",28,"12.08.2018 12:15:49",80035801,"1",7,20622,"1",2018-08-12 12:15:49,28.674776,50.260401
"2048",24,"12.08.2018 12:15:49",80035801,"1",6,20622,"1",2018-08-12 12:15:49,28.674776,50.260401
"2048",14,"12.08.2018 12:17:24",80034903,"1",6,20126,"1",2018-08-12 12:17:24,28.67123,50.258993
"2048",14,"12.08.2018 12:23:00",80034903,"1",6,20126,"1",2018-08-12 12:23:00,28.661505,50.253956
"2048",14,"12.08.2018 12:23:16",80034903,"1",6,20126,"1",2018-08-12 12:23:16,28.661505,50.253956
"2048",14,"12.08.2018 12:24:40",80034903,"1",6,20126,"1",2018-08-12 12:24:40,28.66679,50.25327
"2048",14,"12.08.2018 12:25:16",80034903,"1",6,20126,"1",2018-08-12 12:25:16,28.668473,50.252333
"2048",14,"12.08.2018 12:25:17",80034903,"1",6,20126,"1",2018-08-12 12:25:17,28.668473,50.252333
"2048",14,"12.08.2018 12:27:03",80034903,"1",6,20126,"1",2018-08-12 12:27:03,28.672656,50.250255
"2048",14,"12.08.2018 12:27:15",80034903,"1",6,20126,"1",2018-08-12 12:27:15,28.673948,50.249898
"2048",14,"12.08.2018 12:27:17",80034903,"1",6,20126,"1",2018-08-12 12:27:17,28.673948,50.249898
"2048",14,"12.08.2018 12:28:48",80034903,"1",6,20126,"1",2018-08-12 12:28:48,28.675578,50.249296
"2048",17,"12.08.2018 12:28:54",80034903,"1",6,20126,"1",2018-08-12 12:28:54,28.675578,50.249296
"2048",17,"12.08.2018 12:31:39",91702071,"1",0,20699,"1",2018-08-12 12:31:39,28.681421,50.24668
"2048",14,"12.08.2018 12:31:58",80034903,"1",6,20126,"1",2018-08-12 12:31:58,28.681965,50.246366
"2048",14,"12.08.2018 12:33:12",80034903,"1",6,20126,"1",2018-08-12 12:33:12,28.686495,50.24392
"2048",14,"12.08.2018 12:33:40",80034903,"1",6,20126,"1",2018-08-12 12:33:40,28.688236,50.24289
"2048",14,"12.08.2018 12:34:20",80034903,"1",6,20126,"1",2018-08-12 12:34:20,28.68952,50.242075
"2048",14,"12.08.2018 12:35:21",80034903,"1",6,20126,"1",2018-08-12 12:35:21,28.694303,50.238878
"2048",14,"12.08.2018 12:35:55",80034903,"1",6,20126,"1",2018-08-12 12:35:55,28.695476,50.238141
"2048",14,"12.08.2018 12:36:13",80034903,"1",6,20126,"1",2018-08-12 12:36:13,28.69663,50.237675
"2048",17,"12.08.2018 12:55:16",91702071,"1",0,20699,"1",2018-08-12 12:55:16,28.697905,50.267515
"2048",17,"12.08.2018 12:57:37",91702071,"1",0,20699,"1",2018-08-12 12:57:37,28.701345,50.264983
"2048",14,"12.08.2018 13:02:59",80034903,"1",6,20126,"1",2018-08-12 13:02:59,28.703151,50.254621
"2048",14,"12.08.2018 13:03:16",80034903,"1",6,20126,"1",2018-08-12 13:03:16,28.703163,50.253138
"2048",14,"12.08.2018 13:03:25",80034903,"1",6,20126,"1",2018-08-12 13:03:25,28.703163,50.253138
"2048",14,"12.08.2018 13:04:58",80034903,"1",6,20126,"1",2018-08-12 13:04:58,28.703393,50.251793
"2048",14,"12.08.2018 13:05:15",80034903,"1",6,20126,"1",2018-08-12 13:05:15,28.703323,50.250298
"2048",14,"12.08.2018 13:06:38",80034903,"1",6,20126,"1",2018-08-12 13:06:38,28.70292,50.24675
"2048",14,"12.08.2018 13:07:08",80034903,"1",6,20126,"1",2018-08-12 13:07:08,28.702755,50.245381
"2048",14,"12.08.2018 13:11:13",80034903,"1",6,20126,"1",2018-08-12 13:11:13,28.701908,50.238521
"2048",14,"12.08.2018 13:11:15",80034903,"1",6,20126,"1",2018-08-12 13:11:15,28.701908,50.238521
"2048",14,"12.08.2018 13:11:47",80034903,"1",6,20126,"1",2018-08-12 13:11:47,28.701581,50.23797
"2048",14,"12.08.2018 13:11:52",80034903,"1",6,20126,"1",2018-08-12 13:11:52,28.701365,50.237956
"2048",14,"12.08.2018 13:12:02",80034903,"1",6,20126,"1",2018-08-12 13:12:02,28.699015,50.237898
"2048",14,"12.08.2018 13:12:06",80034903,"1",6,20126,"1",2018-08-12 13:12:06,28.699015,50.237898
